date,vix,high_yield_spread,t10y2y
1997-02-19,0.6011052498268306,-0.299886872874081,-0.0005158697379927413
1997-02-20,0.5001271349238294,-0.9006793093322979,1.3178752239921017
1997-02-21,-0.5810595100218733,0.0005093453550252277,-0.5278723072300305
1997-02-24,-0.5041530974068632,-0.4000189456171193,-0.2641940884840116
1997-02-25,0.06538077528024319,-0.19975480013104707,-0.0005158697379927413
1997-02-26,0.4894764096786313,-1.2010755275614085,-0.0005158697379927413
1997-02-27,0.19319143905457173,0.0005093453550252277,-0.2641940884840116
1997-02-28,-0.018225096712893386,0.2007734908410975,-0.5278723072300305
1997-03-03,-0.16745001812101803,-0.19975480013104707,-0.0005158697379927413
1997-03-04,-0.20813589692106546,-0.4000189456171193,0.5268405677540451
1997-03-05,-0.7813655578865563,0.4010376363271698,-0.5278723072300305
1997-03-06,0.6641056359590974,-0.09962272738800869,-0.0005158697379927413
1997-03-07,-0.8065452695899583,0.4010376363271698,-0.0005158697379927413
1997-03-10,-0.25793929360331547,0.0005093453550252277,-0.26419408848401016
1997-03-11,0.14890120437916277,-0.19975480013104707,0.5268405677540436
1997-03-12,0.22478283899828344,-0.29988687287408544,-0.0005158697379927413
1997-03-13,0.0944354332109316,-0.7004151638462256,0.790518786500064
1997-03-14,-0.017378525581090477,0.4010376363271698,0.5268405677540451
1997-03-17,0.7565232787012496,0.0005093453550252277,-0.7915505259760495
1997-03-18,0.17134018055313965,0.10064141809805915,-0.0005158697379927413
1997-03-19,0.27784425761635845,0.0005093453550252277,-0.0005158697379927413
1997-03-20,-0.3586314737844183,0.1006414180980636,-0.5278723072300305
1997-03-21,-1.0181875274461019,0.10064141809805915,-0.7915505259760479
1997-03-24,0.2260143493838521,0.2007734908410975,-0.5278723072300305
1997-03-25,-0.5771201014601889,-0.19975480013104707,-0.2641940884840116
1997-03-26,-0.6992974158653109,0.2007734908410975,-0.0005158697379927413
1997-03-27,1.597675396110798,-0.4000189456171193,0.790518786500064
1997-03-31,1.0638783991268552,1.7027545819866376,0.5268405677540436
1997-04-01,-0.8349714842094331,0.6013017818132421,0.2631623490080262
1997-04-02,0.2709359610350257,0.4010376363271698,-0.5278723072300291
1997-04-03,-0.1019048988722538,0.1006414180980636,-0.0005158697379927413
1997-04-04,-1.2973627227287758,-0.29988687287408544,0.5268405677540436
1997-04-07,-0.5437354193304236,0.3009055635841359,-0.5278723072300291
1997-04-08,-0.08297927043161607,-0.19975480013104707,0.2631623490080247
1997-04-09,0.057867638877850416,-0.19975480013104707,-0.0005158697379927413
1997-04-10,0.30067798415548097,0.10064141809805915,-0.5278723072300291
1997-04-11,0.5088442060780709,-0.5001510183601533,-0.0005158697379927413
1997-04-14,-0.49535136309157657,0.10064141809805915,-0.2641940884840116
1997-04-15,-0.6335410476184811,0.5011697090702082,-0.2641940884840116
1997-04-16,-0.4887503602055434,-0.19975480013104707,-0.5278723072300305
1997-04-17,0.799107292028173,0.10064141809805915,0.2631623490080262
1997-04-18,-0.0019475631931948991,-0.09962272738800869,-0.0005158697379927413
1997-04-21,0.9543693175507537,-0.4000189456171193,-0.2641940884840116
1997-04-22,-0.4262078601300514,0.2007734908410975,-0.0005158697379927413
1997-04-23,0.6419991504320376,-0.6002830911031917,0.2631623490080262
1997-04-24,0.20272422003353618,-0.5001510183601577,-0.2641940884840116
1997-04-25,0.17907866656526608,0.0005093453550252277,-0.26419408848401016
1997-04-28,0.09175877426099,0.3009055635841359,0.2631623490080247
1997-04-29,-1.0126375268229815,1.0018300727853866,0.5268405677540451
1997-04-30,0.14153663936044703,0.30090556358413145,-0.0005158697379927413
1997-05-01,-0.1608654917803413,-0.299886872874081,-0.2641940884840116
1997-05-02,-1.6570392442612336,-0.09962272738801314,-0.0005158697379927413
1997-05-05,2.017001416385439,-0.4000189456171193,-0.7915505259760479
1997-05-06,0.45839599577762197,-0.299886872874081,-0.2641940884840116
1997-05-07,0.2904869237272886,-0.4000189456171193,0.5268405677540451
1997-05-08,-0.08252876226494843,0.0005093453550252277,-0.2641940884840116
1997-05-09,-0.7716606986927037,0.2007734908410975,1.0541970052460814
1997-05-12,0.06408390000342151,0.10064141809805915,-0.2641940884840116
1997-05-13,0.3473374949869303,-0.9006793093322979,-0.2641940884840116
1997-05-14,0.1529691237389093,-0.4000189456171193,0.2631623490080262
1997-05-15,-0.7971009672493797,0.1006414180980636,-0.0005158697379927413
1997-05-16,1.1100801211378655,-0.19975480013104707,-0.0005158697379927413
1997-05-19,-0.08832772343671726,-0.09962272738801314,0.2631623490080262
1997-05-20,-1.4459596297332373,0.2007734908410975,0.5268405677540451
1997-05-21,-0.016997842182435115,-0.19975480013104707,1.0541970052460814
1997-05-22,-0.3933080572190423,-0.4000189456171193,-0.0005158697379927413
1997-05-23,-0.534417439859455,0.1006414180980636,-0.0005158697379927413
1997-05-27,0.9378944999685089,-0.4000189456171193,-0.0005158697379927413
1997-05-28,-0.08777702488627805,0.10064141809805915,-0.7915505259760479
1997-05-29,-0.2158101941872378,0.0005093453550252277,-0.2641940884840116
1997-05-30,0.09113605778709019,0.4010376363271698,-0.0005158697379927413
1997-05-31,0.09113605778709019,0.3009055635841359,-0.0005158697379927413
1997-06-02,1.1529008937900747,-0.19975480013104707,-0.5278723072300305
1997-06-03,-0.5826970001109321,0.2007734908410975,-0.0005158697379927413
1997-06-04,0.03035565771522057,-0.29988687287408544,-0.2641940884840116
1997-06-05,0.14585450631226993,-0.5001510183601533,-0.0005158697379927413
1997-06-06,-0.9859207653452615,1.0018300727853866,-0.7915505259760479
1997-06-09,0.3446107249944874,-1.1009434548183747,0.2631623490080262
1997-06-10,-0.3266505863538608,-0.299886872874081,-0.0005158697379927413
1997-06-11,-0.16781119223460098,-0.09962272738801314,-0.7915505259760495
1997-06-12,-0.27811618146091527,0.4010376363271698,1.0541970052460814
1997-06-13,0.5308277103096322,0.3009055635841359,-0.26419408848401016
1997-06-16,0.3239675313941905,-0.19975480013104707,-0.5278723072300305
1997-06-17,0.2457453010595723,-0.19975480013104707,-0.0005158697379927413
1997-06-18,0.15881325789055567,0.4010376363271698,-0.0005158697379927413
1997-06-19,-0.2654922366319323,-0.09962272738801314,-0.5278723072300305
1997-06-20,0.03689024603754192,0.3009055635841359,-0.2641940884840116
1997-06-23,0.6396662390610159,-0.29988687287408544,0.2631623490080262
1997-06-24,-0.32191019099262064,-0.09962272738800869,0.790518786500064
1997-06-25,0.4703962019641821,-0.09962272738801314,0.2631623490080262
1997-06-26,0.1725254095539353,0.2007734908410975,1.3178752239921003
1997-06-27,-0.4076185173769488,0.2007734908410975,-0.5278723072300305
1997-06-30,0.16876293261531894,0.4010376363271698,-0.0005158697379927413
1997-07-01,-0.3681829997468758,0.3009055635841359,-0.0005158697379927413
1997-07-02,-0.8786041193063755,0.10064141809805915,-0.7915505259760479
1997-07-03,-1.3375390242678598,0.8015659272993143,-0.5278723072300305
1997-07-07,0.9750789474559968,0.30090556358413145,-0.7915505259760495
1997-07-08,-0.295969082755157,-0.19975480013104707,-0.0005158697379927413
1997-07-09,1.1654486560257955,0.0005093453550252277,-0.0005158697379927413
1997-07-10,-0.35329795068151604,-0.19975480013104707,-0.0005158697379927413
1997-07-11,-0.6221876309630238,-0.19975480013104707,-0.26419408848401016
1997-07-14,0.3422445771982939,-0.5001510183601533,-0.5278723072300305
1997-07-15,-0.4366980353403588,-0.19975480013104707,0.5268405677540451
1997-07-16,0.22815119762502625,0.2007734908410975,-0.2641940884840116
1997-07-17,0.8031155550845868,-0.09962272738800869,-0.2641940884840116
1997-07-18,1.1283895912919395,-0.29988687287408544,0.2631623490080262
1997-07-21,0.7244887185689636,-0.09962272738800869,-0.0005158697379927413
1997-07-22,-1.0443228055240843,0.6013017818132421,-2.1099416197061425
1997-07-23,-0.32674105892152633,-0.29988687287408544,1.0541970052460814
1997-07-24,-0.24971645264281372,0.0005093453550252277,-0.0005158697379927413
1997-07-25,-0.12264414027833105,-0.299886872874081,0.5268405677540451
1997-07-28,0.6394123624702067,0.2007734908410975,-0.2641940884840116
1997-07-29,0.08160600531923973,0.2007734908410975,0.5268405677540451
1997-07-30,-0.42284911845604917,0.30090556358413145,-0.7915505259760495
1997-07-31,0.026383523886229963,-0.19975480013104707,-0.26419408848401016
1997-08-01,0.4849791340911763,-1.4013396730474807,0.7905187865000626
1997-08-04,-0.24615285265723977,-0.19975480013104707,0.2631623490080262
1997-08-05,-0.8422983672319961,0.0005093453550252277,-0.5278723072300305
1997-08-06,-0.4225057677115581,0.1006414180980636,-0.0005158697379927413
1997-08-07,-0.2223754019291024,-0.4000189456171193,0.2631623490080262
1997-08-08,1.831328234856187,-0.299886872874081,1.3178752239921003
1997-08-11,0.15772244138337776,0.10064141809805915,0.2631623490080262
1997-08-12,0.557933937914474,0.10064141809805915,0.5268405677540451
1997-08-13,0.4125875455426708,0.2007734908410975,0.5268405677540436
1997-08-14,-0.8183647668702088,0.1006414180980636,-1.5825851822141048
1997-08-15,0.7625033412194526,0.2007734908410975,1.3178752239921017
1997-08-18,-0.07600140705383386,0.5011697090702038,-0.2641940884840116
1997-08-19,-1.0029538565534046,-0.09962272738800869,-0.7915505259760495
1997-08-20,-0.9683760454049071,-0.19975480013104707,-0.0005158697379927413
1997-08-21,1.747206760218127,-0.29988687287408544,-0.2641940884840116
1997-08-22,0.4915176727188198,-0.299886872874081,1.3178752239921017
1997-08-25,-0.3853242406474218,-0.19975480013104707,-0.5278723072300305
1997-08-26,0.3266232752379536,0.10064141809805915,0.2631623490080262
1997-08-27,-0.29136844342736634,0.0005093453550252277,-0.5278723072300305
1997-08-28,0.1098493640440391,0.6013017818132421,-0.2641940884840116
1997-08-29,0.10841054539167087,-0.299886872874081,0.2631623490080262
1997-08-31,0.10841054539167087,0.5011697090702038,0.2631623490080262
1997-09-02,-0.1583685594173975,0.3009055635841359,-0.0005158697379927413
1997-09-03,0.20316291083201493,-0.19975480013104707,-0.0005158697379927413
1997-09-04,0.14435324521129297,0.10064141809805915,-0.5278723072300305
1997-09-05,-0.5512397133944374,-0.09962272738800869,1.0541970052460827
1997-09-08,0.019465377184478244,0.0005093453550252277,-1.0552287447220685
1997-09-09,-0.31732733263729485,-0.09962272738801314,0.2631623490080262
1997-09-10,0.39852707259813436,-0.4000189456171193,0.2631623490080262
1997-09-11,0.7187736838515163,0.0005093453550252277,0.5268405677540451
1997-09-12,-0.4630970207723056,0.7014338545562804,-0.7915505259760495
1997-09-15,0.2787805139298909,-0.09962272738801314,-0.2641940884840116
1997-09-16,-1.0788663147738269,0.8015659272993143,-1.318906963468086
1997-09-17,0.15882753351368084,-0.4000189456171193,0.2631623490080262
1997-09-18,-0.3833681768892598,-0.6002830911031917,-0.2641940884840116
1997-09-19,-0.46262596202553335,0.0005093453550252277,-0.5278723072300291
1997-09-22,-0.42850789728624417,0.0005093453550252277,-0.2641940884840116
1997-09-23,-0.08080892097116239,-0.19975480013104707,0.7905187865000626
1997-09-24,0.367002425460753,0.4010376363271698,-1.055228744722067
1997-09-25,0.1622665260798005,-0.7004151638462256,0.5268405677540451
1997-09-26,-0.44854885556747387,0.30090556358413145,-0.0005158697379927413
1997-09-29,-0.049660712047926006,-0.19975480013104707,0.5268405677540436
1997-09-30,0.3875132664053643,0.4010376363271698,0.5268405677540451
1997-10-01,-0.38373510394264987,0.4010376363271698,-0.7915505259760495
1997-10-02,-0.061876922003813756,0.0005093453550252277,-0.26419408848401016
1997-10-03,-0.4799193629215108,-0.19975480013104707,0.2631623490080247
1997-10-06,0.013272470264209095,0.2007734908410975,-0.26419408848401016
1997-10-07,-0.8673530209866261,-0.09962272738800869,-0.2641940884840116
1997-10-08,0.29261926865741517,-1.3012076003044424,0.5268405677540436
1997-10-09,0.98373694318286,0.20077349084109306,-0.0005158697379927413
1997-10-10,-1.6019388220287145,0.0005093453550252277,-0.0005158697379927413
1997-10-13,0.32226626440262357,0.3009055635841359,-0.0005158697379927413
1997-10-14,-0.21363746615012763,-0.29988687287408544,-0.7915505259760479
1997-10-15,0.00987403218128474,-0.299886872874081,-0.0005158697379927413
1997-10-16,0.2964955581571666,-0.09962272738800869,-0.2641940884840116
1997-10-17,0.7422321439374266,-0.29988687287408544,0.2631623490080262
1997-10-20,-0.6433828242460714,0.1006414180980636,-0.2641940884840116
1997-10-21,-0.8173840326788079,0.0005093453550252277,-0.7915505259760487
1997-10-22,0.20008556672549876,0.10064141809805915,-0.2641940884840116
1997-10-23,2.126160602834607,0.9016980000423482,1.054197005246082
1997-10-24,0.07596263058038258,0.3009055635841359,-0.7915505259760487
1997-10-27,4.665578684628286,2.6039432366739605,1.8452316614841375
1997-10-28,0.01277420032282053,-0.19975480013104707,-1.318906963468086
1997-10-29,1.0780844138732741,0.1006414180980636,-0.0005158697379927413
1997-10-30,1.773659483416402,0.6013017818132421,-0.2641940884840109
1997-10-31,-1.1456536591134663,1.0018300727853866,-0.5278723072300305
1997-11-03,-1.2015146563331656,-0.800547236589264,0.2631623490080262
1997-11-04,0.03277310158185239,-0.70041516384623,-0.0005158697379927413
1997-11-05,-0.05668754417202738,-0.299886872874081,-0.0005158697379927413
1997-11-06,0.13468465380819425,0.2007734908410975,-0.5278723072300298
1997-11-07,1.5238367153568422,0.0005093453550252277,-0.2641940884840116
1997-11-10,0.10465493023445244,-0.19975480013104707,-0.2641940884840116
1997-11-11,-0.124637445278802,-0.09962272738801314,-0.2641940884840116
1997-11-12,0.5181390783531543,0.3009055635841359,0.2631623490080262
1997-11-13,-0.46531289856902497,0.30090556358413145,-0.5278723072300298
1997-11-14,-1.1445348207580117,0.2007734908410975,-0.2641940884840116
1997-11-17,-0.8770936171625734,0.1006414180980636,-0.2641940884840116
1997-11-18,-0.04421618661232272,-0.09962272738801314,-0.2641940884840109
1997-11-19,-0.7340837009181734,0.3009055635841359,-0.5278723072300305
1997-11-20,-1.2249089707338312,-0.19975480013104707,-0.26419408848401127
1997-11-21,-0.3669146707336679,0.10064141809805915,0.7905187865000636
1997-11-24,1.5867688543073017,-0.299886872874081,0.26316234900802543
1997-11-25,-0.42166006487110175,0.0005093453550252277,-0.2641940884840109
1997-11-26,-0.42166006487110175,-0.19975480013104707,-0.5278723072300305
1997-11-27,-0.42166006487110175,0.0005093453550252277,-0.5278723072300305
1997-11-28,-0.7499248691198016,-0.09962272738801314,-0.5278723072300298
1997-11-30,-0.7499248691198016,0.6013017818132421,-0.5278723072300298
1997-12-01,-0.7398475598991264,0.0005093453550252277,-0.5278723072300302
1997-12-02,-0.21541165996189945,-0.299886872874081,-0.0005158697379927413
1997-12-03,-0.9594363154183408,0.10064141809805915,0.2631623490080258
1997-12-04,-0.07699380525293423,-0.09962272738800869,1.054197005246082
1997-12-05,-0.7144958010488053,-0.6002830911031917,-0.2641940884840116
1997-12-08,0.31326979362178853,-0.4000189456171193,-0.26419408848401127
1997-12-09,0.051320267585555086,0.2007734908410975,0.7905187865000636
1997-12-10,0.6661110373232506,0.30090556358413145,0.26316234900802543
1997-12-11,1.686139779162136,0.6013017818132421,-0.2641940884840109
1997-12-12,0.11246127888280162,0.6013017818132421,-0.791550525976049
1997-12-15,-0.30086676328018547,-0.5001510183601533,-0.26419408848401127
1997-12-16,-0.6613797658572521,0.10064141809805915,-0.2641940884840116
1997-12-17,0.08412652412963835,-0.299886872874081,0.5268405677540448
1997-12-18,0.41589074589644826,0.2007734908410975,-0.7915505259760487
1997-12-19,0.9706406191163058,0.4010376363271698,-0.5278723072300302
1997-12-22,-0.32206073130681,0.0005093453550252277,-0.7915505259760487
1997-12-23,0.5918697176836443,0.10064141809805915,0.263162349008026
1997-12-24,0.1567427217039228,0.0005093453550252277,1.3178752239921003
1997-12-26,-0.483430295623678,-0.09962272738800869,-0.7915505259760487
1997-12-29,-1.1910284497257726,-0.09962272738801314,0.2631623490080262
1997-12-30,-1.262627527675617,-0.09962272738800869,0.5268405677540443
1997-12-31,-0.238956264989151,0.5011697090702038,-0.0005158697379927413
1998-01-02,-0.3675845435078584,0.6013017818132421,-0.26419408848401127
1998-01-05,0.5182033427677144,0.7014338545562759,-0.7915505259760487
1998-01-06,0.6992976718763698,0.1006414180980636,1.3178752239921006
1998-01-07,-0.3459550030035103,-0.29988687287408544,0.7905187865000632
1998-01-08,0.4820431511836282,0.3009055635841359,1.3178752239921003
1998-01-09,1.3792275037039403,0.6013017818132421,1.317875223992101
1998-01-12,-0.3508842737968844,0.0005093453550252277,-1.0552287447220676
1998-01-13,-1.423525418471639,-0.19975480013104707,-0.7915505259760487
1998-01-14,-0.8034755068112792,-0.4000189456171193,-0.0005158697379927413
1998-01-15,-0.20412149280695335,-0.29988687287408544,0.7905187865000632
1998-01-16,-1.0819392121404665,-0.6002830911031917,-0.0005158697379927413
1998-01-19,-1.0819392121404665,0.0005093453550252277,-0.0005158697379927413
1998-01-20,-0.03121241663416119,-0.299886872874081,0.2631623490080262
1998-01-21,0.525184764583908,0.1006414180980636,0.26316234900802543
1998-01-22,0.3515590069840358,-0.09962272738801314,1.317875223992101
1998-01-23,0.06335501132447707,-0.800547236589264,0.5268405677540451
1998-01-26,0.35033187487777007,0.2007734908410975,-1.0552287447220685
1998-01-27,-1.0020376079116569,-0.299886872874081,-0.0005158697379927413
1998-01-28,-0.1602924970729885,0.0005093453550252277,-0.2641940884840109
1998-01-29,-0.28562494749432477,0.6013017818132421,-0.2641940884840116
1998-01-30,-0.14502093097422045,0.30090556358413145,-0.2641940884840116
1998-01-31,-0.14502093097422045,0.2007734908410975,-0.2641940884840116
1998-02-02,-0.10134515401988058,-0.4000189456171193,-0.0005158697379927413
1998-02-03,-0.4734014749646266,0.2007734908410975,0.2631623490080262
1998-02-04,-0.11068199687806768,0.0005093453550252277,0.7905187865000632
1998-02-05,0.4617116731852722,-0.4000189456171193,0.2631623490080262
1998-02-06,-0.5327218320249484,-0.09962272738800869,-0.5278723072300305
1998-02-09,0.6628968278755011,-0.09962272738801314,-0.0005158697379927413
1998-02-10,-0.5965435222184446,0.1006414180980636,-0.2641940884840109
1998-02-11,-0.21673118987537907,0.30090556358413145,-2.3736198384521607
1998-02-12,-0.4677979356752917,-0.09962272738800869,-0.2641940884840116
1998-02-13,0.04510536702885835,0.2007734908410975,-0.0005158697379927413
1998-02-16,0.04510536702885835,-0.09962272738801314,-0.0005158697379927413
1998-02-17,0.6035428445176373,-0.19975480013104707,-0.7915505259760487
1998-02-18,-0.7565254569383025,0.0005093453550252277,0.5268405677540443
1998-02-19,0.12196661405468892,-0.09962272738800869,-0.0005158697379927413
1998-02-20,-0.637147978674964,-0.19975480013104707,0.2631623490080262
1998-02-23,-0.03841696147469603,-0.29988687287408544,-0.2641940884840116
1998-02-24,0.228287776674139,-0.5001510183601533,-0.0005158697379927413
1998-02-25,-0.5476312121803774,0.4010376363271698,-1.0552287447220674
1998-02-26,-0.023860840266271405,-0.09962272738801314,-0.26419408848401127
1998-02-27,-0.08999345881134808,0.2007734908410975,-0.0005158697379927413
1998-02-28,-0.08999345881134808,-0.09962272738800869,-0.0005158697379927413
1998-03-02,0.4410639459581908,-0.70041516384623,1.3178752239921003
1998-03-03,-0.13821060733514734,-0.09962272738800869,0.2631623490080262
1998-03-04,0.35701568244077725,0.2007734908410975,-0.0005158697379927413
1998-03-05,0.9125903165613025,0.10064141809805915,0.7905187865000632
1998-03-06,-1.2019079255998906,0.3009055635841359,-0.2641940884840116
1998-03-09,0.7483389085875656,0.30090556358413145,-1.318906963468086
1998-03-10,-0.5725326419238377,0.1006414180980636,0.5268405677540443
1998-03-11,-0.4116479805243751,0.0005093453550252277,-0.5278723072300298
1998-03-12,-0.4949883047277622,0.4010376363271698,-1.0552287447220676
1998-03-13,0.3138161965508173,-0.19975480013104707,0.5268405677540448
1998-03-16,-0.17753668383900023,0.0005093453550252277,-0.26419408848401127
1998-03-17,0.07971655578895448,-0.29988687287408544,-0.2641940884840116
1998-03-18,-0.3026376590186581,-0.299886872874081,-0.0005158697379927413
1998-03-19,-0.42787598439887936,-0.09962272738801314,-0.0005158697379927413
1998-03-20,0.6855911156418419,0.0005093453550252277,-0.26419408848401127
1998-03-23,0.9135890496123015,-0.09962272738800869,-0.0005158697379927413
1998-03-24,0.3318995280313424,-0.09962272738801314,0.7905187865000632
1998-03-25,1.3236354356298927,-0.4000189456171193,-0.5278723072300302
1998-03-26,0.13275969974531648,-0.299886872874081,-0.0005158697379927413
1998-03-27,0.36486383194227034,-0.19975480013104707,-0.26419408848401127
1998-03-30,0.6628427978713843,-0.19975480013104707,0.5268405677540448
1998-03-31,-0.27545408276090855,1.202094218271459,-0.0005158697379927413
1998-04-01,-0.5116145602122276,0.10064141809805915,-0.0005158697379927413
1998-04-02,-0.845384557149679,0.4010376363271698,-0.7915505259760489
1998-04-03,-0.13085671288175216,0.6013017818132421,0.263162349008026
1998-04-06,0.3765608591705225,-0.5001510183601533,0.2631623490080258
1998-04-07,0.6937308804038959,0.10064141809805915,0.5268405677540448
1998-04-08,-0.3147048615427065,-0.299886872874081,0.2631623490080258
1998-04-09,-1.0119260302311006,-0.09962272738801314,-0.0005158697379927413
1998-04-13,0.7706323229398017,-0.5001510183601533,-0.5278723072300298
1998-04-14,-0.7285693260998937,0.4010376363271698,-0.2641940884840116
1998-04-15,-0.48728910991732244,-0.09962272738801314,-0.26419408848401127
1998-04-16,0.7354559979424224,0.2007734908410975,0.2631623490080258
1998-04-17,-0.8378862949712623,-0.09962272738800869,-0.26419408848401127
1998-04-20,-0.27518134837282665,-0.29988687287408544,0.7905187865000632
1998-04-21,-0.3534559131798261,-0.19975480013104707,-0.0005158697379927413
1998-04-22,-0.35434946046118,0.0005093453550252277,-0.0005158697379927413
1998-04-23,0.7855991486196812,0.0005093453550252277,-0.0005158697379927413
1998-04-24,0.8791482736526041,0.1006414180980636,-0.5278723072300302
1998-04-27,2.5357960955047703,-0.19975480013104707,0.7905187865000632
1998-04-28,-1.0385784410981067,-0.09962272738801314,0.5268405677540448
1998-04-29,-0.8184363687999717,0.1006414180980636,-0.26419408848401127
1998-04-30,-0.9926617719994085,1.90301872747271,-0.2641940884840116
1998-05-01,-1.2204045206239327,0.0005093453550252277,-0.26419408848401127
1998-05-04,0.6624205974854074,-0.299886872874081,-0.0005158697379927413
1998-05-05,0.7367523532769856,-0.19975480013104707,0.2631623490080258
1998-05-06,0.8171512745134101,0.4010376363271698,0.5268405677540448
1998-05-07,0.3291728891230846,0.0005093453550252277,-0.0005158697379927413
1998-05-08,-1.6815737358122629,-0.19975480013104707,-0.26419408848401127
1998-05-11,0.28821125349545024,-0.5001510183601577,0.7905187865000632
1998-05-12,-0.07673281871448889,0.8015659272993143,-0.5278723072300302
1998-05-13,-0.3835414445839631,0.2007734908410975,-1.5825851822141048
1998-05-14,-0.5669711327599026,-0.19975480013104707,-0.26419408848401144
1998-05-15,0.5263694651178831,-0.09962272738800869,0.263162349008026
1998-05-18,0.8059105773123103,0.5011697090702038,-0.0005158697379927413
1998-05-19,-0.8516469835367202,0.0005093453550252277,0.2631623490080258
1998-05-20,-0.36688272553589396,0.2007734908410975,-0.52787230723003
1998-05-21,-0.3822030627114115,-0.4000189456171193,-0.5278723072300301
1998-05-22,-0.30668030759571707,0.10064141809805915,-0.2641940884840114
1998-05-25,-0.30668030759571707,0.0005093453550252277,-0.2641940884840114
1998-05-26,2.1889559038923854,0.3009055635841359,-0.7915505259760487
1998-05-27,0.29131093191348567,0.10064141809805915,1.3178752239921006
1998-05-28,-1.1522383181159452,-0.09962272738800869,-0.52787230723003
1998-05-29,0.3515941607172071,0.10064141809805915,0.5268405677540445
1998-05-31,0.3515941607172071,1.3022262910144975,0.5268405677540445
1998-06-01,0.938292233810921,0.2007734908410975,-0.52787230723003
1998-06-02,-0.5288719529250289,-0.19975480013104707,0.5268405677540445
1998-06-03,0.49766667052314967,0.0005093453550252277,-0.2641940884840113
1998-06-04,-1.0076883628543234,-0.29988687287408544,-0.2641940884840114
1998-06-05,-0.9601301679865757,0.1006414180980636,-0.2641940884840114
1998-06-08,0.5224229806160975,-0.09962272738801314,-0.0005158697379927413
1998-06-09,-0.071120974059854,0.0005093453550252277,-0.2641940884840114
1998-06-10,0.609191569190994,0.5011697090702082,-0.7915505259760487
1998-06-11,1.300689238941097,0.4010376363271698,0.7905187865000632
1998-06-12,-0.49001690563034295,0.20077349084109306,0.26316234900802593
1998-06-15,1.8676500602122013,0.4010376363271698,-1.3189069634680863
1998-06-16,-0.6327946882068092,-0.09962272738800869,-0.0005158697379927413
1998-06-17,-1.0854581112428001,-0.4000189456171193,1.0541970052460818
1998-06-18,-0.324241304643609,0.10064141809805915,-0.52787230723003
1998-06-19,-0.32454031371300207,0.2007734908410975,-0.5278723072300302
1998-06-22,-0.018722785979951972,0.1006414180980636,-0.26419408848401127
1998-06-23,-1.135537133986598,0.2007734908410975,0.5268405677540445
1998-06-24,-0.13301188512954717,-0.29988687287408544,0.263162349008026
1998-06-25,0.12604962608876186,0.0005093453550252277,-1.0552287447220676
1998-06-26,-0.6328363833176827,0.0005093453550252277,0.5268405677540448
1998-06-29,0.11726968002765012,-0.09962272738800869,0.263162349008026
1998-06-30,0.06671343556725957,1.0018300727853866,-0.26419408848401144
1998-07-01,-1.2188109040462218,0.2007734908410975,0.7905187865000634
1998-07-02,-0.2821707285793921,0.2007734908410975,-0.0005158697379927413
